"TIME","GEO","SEX","AGE","UNIT","ISCED11","Value","Flag and Footnotes"
"2013","Romania","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","56.2",""
"2013","Romania","Males","From 20 to 29 years","Percentage","No response",":",""
"2013","Romania","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","47.3",""
"2013","Romania","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","42.1",""
"2013","Romania","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","41.8",""
"2013","Romania","Females","From 20 to 29 years","Percentage","No response",":",""
"2013","Slovenia","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","56.2",""
"2013","Slovenia","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","38.6",""
"2013","Slovenia","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","53.5",""
"2013","Slovenia","Total","From 20 to 29 years","Percentage","No response",":",""
"2013","Slovenia","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","60.3",""
"2013","Slovenia","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","45.7",""
"2013","Slovenia","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.3",""
"2013","Slovenia","Males","From 20 to 29 years","Percentage","No response",":",""
"2013","Slovenia","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","51.7",""
"2013","Slovenia","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","24.1","u"
"2013","Slovenia","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","46.4",""
"2013","Slovenia","Females","From 20 to 29 years","Percentage","No response",":",""
"2013","Slovakia","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","51.9",""
"2013","Slovakia","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","24.2",""
"2013","Slovakia","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","52.8",""
"2013","Slovakia","Total","From 20 to 29 years","Percentage","No response",":",""
"2013","Slovakia","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","59.7",""
"2013","Slovakia","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","31.9",""
"2013","Slovakia","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","61.5",""
"2013","Slovakia","Males","From 20 to 29 years","Percentage","No response",":",""
"2013","Slovakia","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","43.7",""
"2013","Slovakia","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","15.7",""
"2013","Slovakia","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","42.2",""
"2013","Slovakia","Females","From 20 to 29 years","Percentage","No response",":",""
"2013","Finland","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","66.9",""
"2013","Finland","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","43.9",""
"2013","Finland","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","66.4",""
"2013","Finland","Total","From 20 to 29 years","Percentage","No response",":",""
"2013","Finland","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","68.6",""
"2013","Finland","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","49.0",""
"2013","Finland","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","68.6",""
"2013","Finland","Males","From 20 to 29 years","Percentage","No response",":",""
"2013","Finland","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","65.0",""
"2013","Finland","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","37.1",""
"2013","Finland","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","63.6",""
"2013","Finland","Females","From 20 to 29 years","Percentage","No response",":",""
"2013","Sweden","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","67.9",""
"2013","Sweden","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","44.1",""
"2013","Sweden","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","70.1",""
"2013","Sweden","Total","From 20 to 29 years","Percentage","No response","20.0","u"
"2013","Sweden","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","69.7",""
"2013","Sweden","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","51.0",""
"2013","Sweden","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","72.4",""
"2013","Sweden","Males","From 20 to 29 years","Percentage","No response",":","u"
"2013","Sweden","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","66.0",""
"2013","Sweden","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","34.9",""
"2013","Sweden","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","67.3",""
"2013","Sweden","Females","From 20 to 29 years","Percentage","No response",":","u"
"2013","Iceland","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","76.9",""
"2013","Iceland","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","73.1",""
"2013","Iceland","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","75.5",""
"2013","Iceland","Total","From 20 to 29 years","Percentage","No response",":","u"
"2013","Iceland","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","77.6",""
"2013","Iceland","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","76.0",""
"2013","Iceland","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","75.5",""
"2013","Iceland","Males","From 20 to 29 years","Percentage","No response",":","c"
"2013","Iceland","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","76.1",""
"2013","Iceland","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","68.5",""
"2013","Iceland","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","75.6",""
"2013","Iceland","Females","From 20 to 29 years","Percentage","No response",":","u"
"2013","Norway","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","73.0",""
"2013","Norway","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","60.6",""
"2013","Norway","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","74.1",""
"2013","Norway","Total","From 20 to 29 years","Percentage","No response","40.5",""
"2013","Norway","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","73.8",""
"2013","Norway","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","65.1",""
"2013","Norway","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","76.0",""
"2013","Norway","Males","From 20 to 29 years","Percentage","No response","67.5","u"
"2013","Norway","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","72.1",""
"2013","Norway","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","54.2",""
"2013","Norway","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.7",""
"2013","Norway","Females","From 20 to 29 years","Percentage","No response","23.4","u"
"2013","Switzerland","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","77.7",""
"2013","Switzerland","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","69.4",""
"2013","Switzerland","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","76.8",""
"2013","Switzerland","Total","From 20 to 29 years","Percentage","No response","75.4","u"
"2013","Switzerland","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","78.7",""
"2013","Switzerland","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","76.5",""
"2013","Switzerland","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","77.3",""
"2013","Switzerland","Males","From 20 to 29 years","Percentage","No response",":","c"
"2013","Switzerland","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","76.6",""
"2013","Switzerland","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","61.9",""
"2013","Switzerland","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","76.3",""
"2013","Switzerland","Females","From 20 to 29 years","Percentage","No response",":","u"
"2013","United Kingdom","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","70.7",""
"2013","United Kingdom","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","51.9",""
"2013","United Kingdom","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","69.6",""
"2013","United Kingdom","Total","From 20 to 29 years","Percentage","No response","68.1",""
"2013","United Kingdom","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","74.8",""
"2013","United Kingdom","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","63.0",""
"2013","United Kingdom","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","74.4",""
"2013","United Kingdom","Males","From 20 to 29 years","Percentage","No response","67.3",""
"2013","United Kingdom","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","66.6",""
"2013","United Kingdom","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","38.4",""
"2013","United Kingdom","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","64.9",""
"2013","United Kingdom","Females","From 20 to 29 years","Percentage","No response","69.1",""
"2013","Montenegro","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","42.9",""
"2013","Montenegro","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":","u"
